Fips,CntyFips,StateName,StateFips,geometry,State Postal Abbreviation,County Name,Census 2000 Population,Census 2000 Housing Units,Land Area (square miles),Water Area (square miles),Latitude,Longitude,FIPS,PST045211,POP010210,POP050210,POP010200,AGE115210,AGE275210,AGE765210,SEX205210,RHI105210,RHI205210,RHI305210,RHI405210,RHI505210,RHI605210,RHI705210,RHI805210,POP715210,POP645210,POP815210,EDU635210,EDU685210,VET605210,LFE305210,HSG030210,HSG445210,HSG096210,HSG495210,HSD410210,HSD310210,INC910210,INC110210,PVY020210,BZA010209,BZA110209,BZA115209,NES010209,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030210,FED110209,LND110210,POP060210
01015,15,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-85.793564,33.56332 -85.793182,33.594715 -85.993866,33.596451 -85.994598,33.604668 -86.018349,33.604019 -86.01548,33.618954 -86.025955,33.631557 -86.025841,33.646572 -86.043938,33.661678 -86.048157,33.678642 -86.146439,33.67836 -86.142456,33.71965 -86.117592,33.719833 -86.103561,33.737621 -86.078926,33.745087 -86.041855,33.771278 -86.064545,33.808357 -86.050858,33.830242 -86.05262,33.853043 -86.018181,33.856102 -86.018242,33.867027 -85.993271,33.868546 -85.99469,33.88633 -85.984657,33.887844 -85.983505,33.901005 -85.969666,33.901039 -85.967773,33.918266 -85.951271,33.915943 -85.953026,33.926003 -85.929306,33.923908 -85.928459,33.906143 -85.897881,33.908833 -85.895622,33.94561 -85.878479,33.945076 -85.880074,33.958321 -85.846519,33.953171 -85.842751,33.962605 -85.821045,33.952816 -85.736664,33.944641 -85.734863,33.97052 -85.625504,33.962814 -85.623718,33.954105 -85.520226,33.951504 -85.520714,33.941967 -85.527679,33.892155 -85.599236,33.889584 -85.60112,33.87418 -85.63372,33.875275 -85.632172,33.850651 -85.585213,33.849068 -85.586136,33.808598 -85.602768,33.8078 -85.602921,33.793697 -85.619019,33.792416 -85.621284,33.780209 -85.636787,33.779816 -85.638855,33.648357 -85.653824,33.647041 -85.655128,33.631607 -85.690964,33.632343 -85.690506,33.619129 -85.72197,33.618801 -85.721527,33.605133 -85.743011,33.605835 -85.744568,33.561729 -85.793564,33.56332</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Calhoun County,112249,51322,608.461338,3.859669,33.741989,-85.817544,1015,0,118572,5.6,112249,6.1,22.9,14.3,51.8,74.9,20.6,0.5,0.7,0.1,1.7,3.3,73.6,82.9,2.5,4.5,78.5,16.1,11757,22.1,53289,70.7,14.3,98200,46421,2.46,20574,38407,19.5,2444,38324,-5.6,6329,8713,7.2,0,1.6,0,0.5,24.7,2679991,0,1542981,13678,186533,107,1830659,605.87,195.7
01017,17,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-85.589676,32.731216 -85.594826,33.114132 -85.233559,33.120018 -85.180779,32.871685 -85.162361,32.807316 -85.128151,32.776939 -85.133362,32.756184 -85.124947,32.744251 -85.272522,32.744026 -85.273499,32.735855 -85.400734,32.734135 -85.409904,32.746769 -85.427956,32.746052 -85.429153,32.73333 -85.480782,32.73745 -85.589676,32.731216</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Chambers County,36583,16256,597.16764,5.939135,32.891233,-85.288745,1017,0,34215,-6.5,36583,5.7,22.5,16.7,52.2,58.8,38.7,0.2,0.5,0,1.1,1.6,58.1,86.2,0.9,1.6,71.8,10.8,2893,23.6,17004,71.4,8.7,82200,13681,2.51,16626,31467,20.3,568,6241,-45.8,2074,1981,0,0,0,0,0,29.3,667283,0,264650,7620,23237,10,294718,596.53,57.4
01019,19,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-85.416611,34.086823 -85.395782,33.959728 -85.486229,33.955334 -85.490959,33.938663 -85.520714,33.941967 -85.520226,33.951504 -85.623718,33.954105 -85.625504,33.962814 -85.734863,33.97052 -85.736137,34.001492 -85.790085,34.102856 -85.794044,34.136185 -85.807121,34.141605 -85.822227,34.127533 -85.841827,34.124058 -85.84346,34.20734 -85.842201,34.245956 -85.812744,34.24548 -85.807892,34.265789 -85.775734,34.263401 -85.666969,34.348087 -85.66153,34.367916 -85.635742,34.371155 -85.620667,34.382931 -85.584076,34.434452 -85.580444,34.462067 -85.564651,34.47654 -85.558968,34.50045 -85.549057,34.508751 -85.532906,34.497292 -85.531555,34.512703 -85.511894,34.52293 -85.460327,34.29007 -85.416611,34.086823</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Cherokee County,23988,14025,553.120811,46.830697,34.184158,-85.62193,1019,0,25989,8.3,23988,5.3,21.4,17.9,50.4,92.7,4.6,0.5,0.2,0,1.5,1.2,92.1,88.1,0.5,1.4,73.4,10.5,2172,26.2,16267,77.5,4.3,97100,11352,2.22,21322,40690,17.6,350,3600,5.4,1627,2180,0,0,0,0,0,14.5,307439,62293,186321,7613,13948,6,184642,553.7,46.9
01021,21,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.014709,32.704311 -87.013954,32.832752 -86.882774,32.836647 -86.885315,33.057583 -86.884125,33.077133 -86.617249,33.080276 -86.61718,33.06707 -86.605125,33.067219 -86.565819,33.03434 -86.521545,33.032284 -86.527344,33.009209 -86.51696,32.97979 -86.519592,32.938866 -86.496613,32.91048 -86.487274,32.882904 -86.457809,32.867542 -86.452721,32.857841 -86.461174,32.822536 -86.435379,32.797699 -86.415817,32.795349 -86.411987,32.781574 -86.375267,32.757793 -86.416359,32.753448 -86.413734,32.708725 -86.711388,32.710033 -86.711357,32.664471 -86.912392,32.665585 -87.015343,32.666515 -87.014709,32.704311</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Chilton County,39593,17651,693.978777,6.777239,32.852554,-86.689982,1021,0,43643,10.2,39593,6.9,25.1,13.6,50.5,84.1,9.7,0.4,0.3,0.1,1.2,7.8,81.1,88.1,4,6,75.9,12.2,3317,32,19278,75.1,4.4,103700,16563,2.59,20517,39486,18.4,744,7048,3.3,2786,0,0,0,0,0,0,0,0,155139,359910,8496,34073,22,276001,692.85,63
01023,23,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-88.465073,31.702085 -88.472923,31.888723 -88.437691,32.227612 -88.425758,32.309082 -87.933723,32.317013 -87.926285,32.309162 -87.931564,32.288723 -87.94178,32.293423 -87.938713,32.311611 -87.970161,32.312042 -87.996384,32.30191 -88.000961,32.289207 -88.016792,32.283493 -88.018143,32.268925 -88.007011,32.255558 -88.008133,32.166229 -88.039497,32.138832 -88.049187,32.111603 -88.044678,32.091938 -88.064445,32.075321 -88.087662,32.077438 -88.117218,32.056831 -88.115677,32.02079 -88.101959,32.001469 -88.095535,31.998198 -88.08873,32.016808 -88.069641,31.996048 -88.061707,31.986828 -88.06636,31.968189 -88.092278,31.968515 -88.12014,31.949707 -88.096519,31.94212 -88.089127,31.932449 -88.060387,31.939838 -88.050926,31.925579 -88.12619,31.911474 -88.135498,31.871906 -88.153496,31.860266 -88.177254,31.825424 -88.153374,31.770857 -88.14325,31.764349 -88.110352,31.766684 -88.09494,31.754631 -88.089432,31.70027 -88.465073,31.702085</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Choctaw County,15922,7839,913.513922,7.335575,32.027681,-88.257855,1023,0,13859,-13,15922,5.4,22.7,18.2,51.7,55.8,43.4,0.1,0.1,0,0.4,0.5,55.6,92.1,0.3,1.6,71.1,10.9,745,34.8,7269,85.6,3.9,63400,5296,2.61,17214,31076,18.7,276,2969,-19.5,806,1102,26.2,0,0,0,0,44.1,0,52904,84633,5969,11345,1,147465,913.5,15.2
01025,25,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.763573,31.310909 -87.769135,31.301407 -87.806091,31.327087 -87.809105,31.311153 -87.7911,31.301291 -87.783913,31.286568 -87.801689,31.281361 -87.820343,31.285753 -87.829689,31.274019 -87.851807,31.265675 -87.8349,31.254919 -87.832664,31.233421 -87.850166,31.24099 -87.862556,31.237062 -87.846436,31.213989 -87.851326,31.210409 -87.872002,31.219847 -87.915329,31.193069 -87.941475,31.19618 -87.929573,31.230721 -87.937126,31.255487 -87.984589,31.26482 -87.968292,31.277382 -87.953308,31.277176 -87.953102,31.287674 -87.939491,31.299356 -87.957993,31.312399 -87.956261,31.318768 -87.924133,31.317862 -87.919357,31.343363 -87.90567,31.330841 -87.88623,31.365259 -87.902466,31.411604 -87.922264,31.414167 -87.909523,31.434528 -87.929169,31.445307 -87.91066,31.45874 -87.901337,31.496037 -87.9291,31.531574 -87.962837,31.536608 -88.028877,31.567617 -88.033531,31.577717 -88.011436,31.581076 -88.075012,31.60244 -88.088585,31.656458 -88.077568,31.670919 -88.089432,31.70027 -88.09494,31.754631 -88.110352,31.766684 -88.14325,31.764349 -88.153374,31.770857 -88.177254,31.825424 -88.153496,31.860266 -88.135498,31.871906 -88.12619,31.911474 -88.050926,31.925579 -88.060387,31.939838 -88.089127,31.932449 -88.096519,31.94212 -88.12014,31.949707 -88.092278,31.968515 -88.06636,31.968189 -88.061707,31.986828 -88.069641,31.996048 -87.667114,31.998878 -87.668579,31.887161 -87.629776,31.885609 -87.615402,31.877159 -87.616966,31.833395 -87.498352,31.833769 -87.498566,31.824959 -87.515335,31.822519 -87.512253,31.707491 -87.558647,31.703285 -87.567444,31.673321 -87.558601,31.660391 -87.562172,31.556854 -87.605713,31.532953 -87.611923,31.520279 -87.564888,31.488434 -87.563736,31.446873 -87.583305,31.436255 -87.59771,31.41687 -87.610085,31.415255 -87.636406,31.436697 -87.647141,31.436419 -87.691658,31.412954 -87.703346,31.393969 -87.717445,31.386889 -87.712761,31.356224 -87.719376,31.347654 -87.736549,31.346558 -87.756416,31.369699 -87.761612,31.35243 -87.782776,31.339973 -87.779938,31.322578 -87.763573,31.310909</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Clarke County,27867,12631,1238.375308,14.12991,31.688155,-87.834164,1025,0,25833,-7.3,27867,5.7,24.7,16.2,52.7,54.5,43.9,0.4,0.3,0,0.7,1,54,93.5,0.2,1.1,76.1,13.5,1649,25.1,12638,80,6.3,73300,9144,2.84,17372,27439,29.2,623,6944,-11.5,1746,2374,0,0,0,0,0,28.6,571454,85803,344311,13034,23596,5,252684,1238.47,20.9
01027,27,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-86.003067,33.093193 -86.00399,33.109615 -86.173332,33.110115 -86.174843,33.204422 -86.122711,33.204262 -86.122421,33.300781 -85.979553,33.301037 -85.981117,33.388954 -85.943192,33.388237 -85.94249,33.403698 -85.924934,33.402695 -85.924583,33.458679 -85.909744,33.458214 -85.908401,33.499596 -85.856529,33.501606 -85.864075,33.481361 -85.886604,33.482525 -85.888794,33.47076 -85.786835,33.472519 -85.785027,33.487484 -85.76796,33.487385 -85.766846,33.499184 -85.642426,33.497353 -85.650612,33.116936 -85.975929,33.111942 -85.977875,33.092873 -86.003067,33.093193</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Clay County,14254,6612,605.073966,0.927817,33.26581,-85.842858,1027,0,13932,-2.3,14254,5.7,22.6,17.6,51,81.7,14.8,0.4,0.2,0,1.7,2.9,80.3,84.9,2,2.8,71.4,9.5,1148,27.3,6776,72.8,11.2,82900,5851,2.24,18332,35595,18.8,204,3253,-28.6,765,1005,0,0,0,0,0,0,330878,0,70558,5123,4352,2,125147,603.96,23.1
01029,29,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-85.335335,33.654816 -85.305031,33.490482 -85.344383,33.50745 -85.351967,33.499527 -85.642426,33.497353 -85.766846,33.499184 -85.76796,33.487385 -85.785027,33.487484 -85.786835,33.472519 -85.888794,33.47076 -85.886604,33.482525 -85.864075,33.481361 -85.856529,33.501606 -85.793022,33.551468 -85.793564,33.56332 -85.744568,33.561729 -85.743011,33.605835 -85.721527,33.605133 -85.72197,33.618801 -85.690506,33.619129 -85.690964,33.632343 -85.655128,33.631607 -85.653824,33.647041 -85.638855,33.648357 -85.636787,33.779816 -85.621284,33.780209 -85.619019,33.792416 -85.602921,33.793697 -85.602768,33.8078 -85.586136,33.808598 -85.585213,33.849068 -85.632172,33.850651 -85.63372,33.875275 -85.60112,33.87418 -85.599236,33.889584 -85.527679,33.892155 -85.520714,33.941967 -85.490959,33.938663 -85.486229,33.955334 -85.395782,33.959728 -85.384056,33.905308 -85.335335,33.654816</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Cleburne County,14123,6189,560.211206,0.806882,33.647948,-85.511937,1029,0,14972,6,14123,6.3,23.7,15.8,50.2,94,3.3,0.3,0.2,0.1,1.1,2.1,93.2,86.1,1.2,1.8,70.3,8.4,1126,29.1,6718,74.9,5.3,87900,5397,2.71,17490,36077,17.1,180,2071,-8.2,980,1280,0,0,0,0,0,17.7,0,5888,133407,9080,4134,8,102409,560.1,26.7
01031,31,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-85.795601,31.204824 -86.187103,31.198893 -86.193481,31.449409 -86.193573,31.538918 -86.151192,31.537199 -86.152939,31.546841 -86.139999,31.547823 -86.141106,31.624561 -86.000435,31.630297 -85.790916,31.623093 -85.795601,31.204824</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Coffee County,43615,19837,678.990152,1.488301,31.378987,-85.956841,1031,0,49948,14.5,43615,6.6,24.2,14.4,50.6,74.7,16.7,1.3,1.3,0.2,2.5,6.4,72.3,80.9,4.6,6.3,79.3,22.1,5947,20.7,22330,69.7,13.6,116700,18928,2.51,22797,42253,17.2,1016,12499,-5.5,2563,4032,6,0,1.3,0,0.7,29.3,613758,131594,639623,13665,50080,239,1015477,678.97,73.6
01033,33,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.425026,34.792995 -87.417297,34.768326 -87.431259,34.727688 -87.425621,34.708508 -87.451263,34.690334 -87.442177,34.653831 -87.478516,34.653103 -87.482353,34.634541 -87.507767,34.602264 -87.506027,34.583153 -87.530434,34.567665 -88.13636,34.580402 -88.090431,34.895542 -88.027977,34.907944 -87.960045,34.884819 -87.939255,34.859566 -87.920547,34.815712 -87.858421,34.761715 -87.808533,34.740108 -87.764908,34.739925 -87.70314,34.773972 -87.552986,34.824715 -87.513748,34.825874 -87.425026,34.792995</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Colbert County,54984,24980,594.532389,29.075486,34.73148,-87.72596,1033,0,54428,-1,54984,5.8,22.1,17.4,51.9,80.5,16.1,0.5,0.4,0,1.6,2,79.6,85,1.6,2.6,80.1,16.4,4586,22.7,25758,73.5,12.3,94700,22165,2.41,21079,39610,15.7,1290,19703,1.6,3727,4757,0,0,0,0,0,22.8,2083166,351388,821284,15040,61935,88,527282,592.62,91.8
01035,35,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-86.702354,31.200705 -86.714668,31.200556 -86.724617,31.191212 -86.742439,31.202162 -86.768097,31.202795 -86.773499,31.249063 -86.76371,31.269379 -87.424965,31.271328 -87.397949,31.301418 -87.364243,31.320414 -87.345657,31.354303 -87.293961,31.402607 -87.261314,31.419306 -87.22493,31.454182 -87.195663,31.464083 -87.165016,31.521879 -87.161324,31.556496 -87.137016,31.597521 -87.127457,31.648438 -87.081978,31.657961 -87.052887,31.676954 -87.058533,31.703547 -87.049515,31.717039 -87.014992,31.719019 -86.91526,31.756008 -86.907593,31.609331 -86.888618,31.597479 -86.868469,31.555923 -86.841309,31.531998 -86.702812,31.52862 -86.704674,31.443741 -86.677376,31.441685 -86.66127,31.396069 -86.667786,31.378424 -86.700821,31.353683 -86.702354,31.200705</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Conecuh County,14089,7265,850.794025,1.71289,31.415613,-87.002108,1035,0,13228,-6.1,14089,5.9,23,17.9,51.5,51.3,46.5,0.3,0.1,0,1,1.2,51.1,95.9,0,1,71.3,9.7,1185,25.2,7093,81.6,6,72500,4861,2.74,15755,26944,30.6,216,2612,-30.7,855,980,0,0,0,0,0,23,183544,76736,71232,5430,8667,1,146576,850.16,15.6
01037,37,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-86.521545,33.032284 -86.509132,33.099812 -86.488976,33.111122 -86.173332,33.110115 -86.00399,33.109615 -86.003067,33.093193 -86.005463,32.754322 -86.315857,32.756145 -86.314598,32.77388 -86.336426,32.774033 -86.333244,32.757999 -86.375267,32.757793 -86.411987,32.781574 -86.415817,32.795349 -86.435379,32.797699 -86.461174,32.822536 -86.452721,32.857841 -86.457809,32.867542 -86.487274,32.882904 -86.496613,32.91048 -86.519592,32.938866 -86.51696,32.97979 -86.527344,33.009209 -86.521545,33.032284</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Coosa County,12202,6142,652.443408,13.914884,32.955511,-86.236319,1037,0,11539,-5.4,12202,4.9,20.5,17.1,50.4,66.3,31,0.3,0.1,0.1,0.9,2,65.9,88.6,0.6,1.4,73.1,10.6,1097,30.2,6478,83.7,1.9,73100,4561,2.43,19209,35560,16,106,1050,-26.6,479,545,0,0,0,0,0,0,89585,31647,20531,1904,575,0,90463,650.93,17.7
01039,39,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-86.187103,31.198893 -86.181534,30.995045 -86.383972,30.991358 -86.701897,30.997911 -86.702354,31.200705 -86.700821,31.353683 -86.667786,31.378424 -86.66127,31.396069 -86.677376,31.441685 -86.704674,31.443741 -86.702812,31.52862 -86.501831,31.529802 -86.401878,31.530272 -86.400383,31.457172 -86.354866,31.495626 -86.330742,31.49449 -86.297333,31.537828 -86.276955,31.536785 -86.278221,31.464674 -86.258865,31.465485 -86.260002,31.450447 -86.193481,31.449409 -86.187103,31.198893</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Covington County,37631,18578,1033.816048,10.046616,31.251036,-86.416195,1039,0,37765,0.4,37631,6,22.6,18.4,51.6,84.8,12.5,0.6,0.4,0,1.4,1.3,84.1,88.3,1.5,2.2,76.5,13.1,3764,20.8,18829,74,6.1,85700,14663,2.54,19822,33852,19,865,10810,-1,2208,2957,0,0,0,0,0,0,561168,338692,424873,11544,30271,12,357327,1030.46,36.6
01041,41,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-86.44915,31.971083 -86.403572,31.976223 -86.400902,32.059177 -86.300346,32.058189 -86.301025,31.973354 -86.188126,31.972824 -86.173981,31.909897 -86.187485,31.870594 -86.178352,31.843403 -86.200455,31.817583 -86.19606,31.793264 -86.143196,31.793978 -86.144989,31.673527 -86.179276,31.625244 -86.141106,31.624561 -86.139999,31.547823 -86.152939,31.546841 -86.151192,31.537199 -86.193573,31.538918 -86.193481,31.449409 -86.260002,31.450447 -86.258865,31.465485 -86.278221,31.464674 -86.276955,31.536785 -86.297333,31.537828 -86.330742,31.49449 -86.354866,31.495626 -86.400383,31.457172 -86.401878,31.530272 -86.501831,31.529802 -86.50219,31.66494 -86.449326,31.668077 -86.451302,31.829241 -86.442589,31.831284 -86.443321,31.854578 -86.452484,31.854826 -86.44915,31.971083</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Crenshaw County,13665,6644,609.580217,1.295137,31.710365,-86.289299,1041,0,13906,1.8,13665,6,23.8,15.9,51.7,72.6,23.4,0.4,1.4,0.1,1.5,1.5,72.1,89.1,4.1,4.6,73.7,10.1,1256,27.4,6735,67.8,9.2,71900,5641,2.46,19793,35140,17.7,243,3212,9.2,800,1027,25.8,0,0,0,0,30.2,270809,131874,75456,5491,5640,1,134197,608.84,22.8
01043,43,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.110497,33.994354 -87.110466,34.302589 -87.110062,34.315762 -86.579956,34.310024 -86.480408,34.308395 -86.479324,34.293362 -86.458237,34.291904 -86.448692,34.265739 -86.512314,34.260117 -86.522697,34.250381 -86.520996,34.236698 -86.555443,34.208023 -86.546036,34.192326 -86.58918,34.15295 -86.598976,34.128643 -86.609772,34.122089 -86.626122,34.130226 -86.635628,34.113182 -86.648239,34.117584 -86.647102,34.103004 -86.678177,34.087852 -86.692299,34.096378 -86.698036,34.091064 -86.679619,34.063332 -86.695633,34.06554 -86.698677,34.042423 -86.716537,34.039215 -86.737984,33.997437 -86.760422,33.989784 -86.77803,33.961548 -86.821472,33.95483 -86.826889,33.942223 -86.841103,33.947552 -86.853188,33.934185 -86.879257,33.932961 -86.889122,33.91954 -86.914673,33.916931 -86.926231,33.90218 -86.919106,33.883377 -86.926666,33.872173 -86.967995,33.860352 -86.996376,33.872341 -86.998108,33.887386 -87.089333,33.890232 -87.082985,33.916477 -87.108803,33.941116 -87.110497,33.994354</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Cullman County,77483,35233,738.428031,16.392822,34.155603,-86.830179,1043,0,80406,3.8,77483,6.1,23.2,15.9,50.6,94.7,1.1,0.5,0.4,0,1.1,4.3,92.7,85.3,2.6,4.2,76.9,13.8,6708,27.4,37054,74.7,8.5,102200,31263,2.51,20284,38567,16.7,1737,22761,4.3,5727,7873,1.1,0,1.1,0,0,23.9,1393437,0,867058,10757,102291,24,624001,734.84,109.4
01045,45,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-85.795601,31.204824 -85.790916,31.623093 -85.743431,31.626076 -85.416832,31.625141 -85.416534,31.333338 -85.41674,31.297592 -85.482773,31.295422 -85.48391,31.261646 -85.53521,31.2644 -85.60405,31.280994 -85.657761,31.278292 -85.70787,31.203695 -85.795601,31.204824</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Dale County,49129,21779,561.073837,1.600961,31.3941,-85.615013,1045,0,50251,2.3,49129,7.3,24.8,13.5,50.6,74.1,19.3,0.7,1.1,0.1,3,5.6,71.1,76.5,3.6,6.2,82.2,17.5,7148,20,22677,61.2,13.2,93900,19545,2.49,21722,43353,14.8,844,13221,30.2,2370,2951,0,0,0,0,0,0,114991,69341,332503,6889,37229,136,1295209,561.15,89.6
01047,47,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.46833,32.274509 -87.466888,32.31004 -87.420212,32.311012 -87.422203,32.484692 -87.112206,32.489521 -87.075584,32.549351 -87.074669,32.579407 -87.036034,32.596798 -87.043137,32.631126 -87.032135,32.687382 -87.014709,32.704311 -87.015343,32.666515 -86.912392,32.665585 -86.901985,32.583786 -86.906723,32.53878 -86.881851,32.500839 -86.881927,32.482159 -86.864632,32.462612 -86.863937,32.450745 -86.831436,32.431301 -86.845726,32.41021 -86.814476,32.370274 -86.820686,32.347172 -86.844063,32.345898 -86.847939,32.327301 -86.828911,32.312263 -86.866562,32.272572 -86.832817,32.243969 -86.811226,32.241177 -86.809448,32.229736 -86.907013,32.229282 -86.91095,32.057457 -87.169548,32.05307 -87.169716,32.065845 -87.182465,32.07386 -87.180351,32.090691 -87.220009,32.103809 -87.239334,32.128368 -87.253967,32.127747 -87.250687,32.148201 -87.278694,32.153316 -87.280441,32.168396 -87.300362,32.172432 -87.302223,32.183411 -87.319901,32.190594 -87.319016,32.203342 -87.347549,32.209816 -87.364464,32.205124 -87.372421,32.231716 -87.386734,32.243839 -87.415276,32.250751 -87.430893,32.275654 -87.46833,32.274509</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Dallas County,46365,20450,980.712551,12.661627,32.379942,-87.065563,1047,0,43820,-5.5,46365,7.3,26.5,14.1,53.8,29.1,69.4,0.2,0.3,0,0.7,0.7,28.9,85.8,0.7,1.4,76.8,14.3,3384,24.7,20208,62.6,16,70300,16795,2.6,16646,26029,31.8,788,11745,-22.3,2782,3148,49.1,0,4.4,0,0,28.8,1174763,0,437359,10223,33708,36,611206,978.7,44.8
01049,49,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-85.511894,34.52293 -85.531555,34.512703 -85.532906,34.497292 -85.549057,34.508751 -85.558968,34.50045 -85.564651,34.47654 -85.580444,34.462067 -85.584076,34.434452 -85.620667,34.382931 -85.635742,34.371155 -85.66153,34.367916 -85.666969,34.348087 -85.775734,34.263401 -85.807892,34.265789 -85.812744,34.24548 -85.842201,34.245956 -85.84346,34.20734 -86.100349,34.205597 -86.10685,34.400391 -86.126907,34.400517 -86.131264,34.415646 -86.11174,34.415993 -86.112656,34.433292 -86.060852,34.482693 -86.004852,34.487392 -85.958794,34.506458 -85.935272,34.532562 -85.783539,34.623291 -85.69619,34.740032 -85.667282,34.747269 -85.641869,34.774158 -85.627129,34.822308 -85.607269,34.849373 -85.583092,34.862244 -85.534729,34.622406 -85.525871,34.584602 -85.511894,34.52293</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,DeKalb County,64452,28051,777.912805,0.736851,34.459133,-85.798919,1049,0,71109,10.3,64452,7.1,25.8,13.9,50.6,84.5,1.5,1.4,0.3,0.2,2.2,13.6,81.6,87.4,7.2,10.4,68.1,10.9,4514,23.1,31109,77.5,6.4,84400,25937,2.65,18152,35065,20,1127,17512,-16.7,4556,5908,0,0.8,0.6,0,0,25.8,1831626,0,635185,9303,67915,32,447088,777.09,91.5
01051,51,Alabama,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-85.882225,32.501148 -85.865906,32.489227 -85.883522,32.460613 -85.924881,32.459644 -85.944351,32.449772 -85.972763,32.458866 -85.980278,32.448616 -85.99015,32.45895 -86.002731,32.432442 -86.018852,32.424274 -86.033043,32.422886 -86.042778,32.411331 -86.057411,32.412231 -86.080818,32.423885 -86.12619,32.43026 -86.125305,32.438442 -86.145111,32.432648 -86.168983,32.446571 -86.179115,32.43821 -86.189293,32.441696 -86.184853,32.457066 -86.257179,32.509758 -86.26384,32.493084 -86.290375,32.482445 -86.29982,32.490913 -86.308151,32.486591 -86.321899,32.455524 -86.304176,32.423115 -86.309731,32.420082 -86.318573,32.429901 -86.342796,32.435596 -86.364761,32.429825 -86.392303,32.434231 -86.394516,32.419247 -86.406059,32.415916 -86.413734,32.708725 -86.416359,32.753448 -86.375267,32.757793 -86.333244,32.757999 -86.336426,32.774033 -86.314598,32.77388 -86.315857,32.756145 -86.005463,32.754322 -86.005722,32.748409 -85.981667,32.749489 -85.980598,32.761307 -85.959747,32.763847 -85.958092,32.751945 -85.88726,32.749722 -85.912811,32.679436 -85.894707,32.657898 -85.894997,32.591358 -85.88459,32.556839 -85.882225,32.501148</coordinates></LinearRing></outerBoundaryIs></Polygon>",AL,Elmore County,65874,25733,621.255605,35.956706,32.596847,-86.170765,1051,0,79303,20.4,65874,6.1,23.6,11.9,51.2,76.2,20,0.4,0.7,0.1,1.4,2.7,75,83.2,2.2,3.7,83.8,20.2,8363,27.5,32657,77.6,7,136500,27762,2.55,22640,53128,12.4,1143,14374,53.4,4916,6513,9.1,0,0,0,0,28.3,766344,104885,618313,7982,47884,128,507314,618.49,128.2
